path	baseline_blob	status	evidence
vrl/rewards/functions/phymotion.py	157b86b5fed8e9ba8cfb0bd46a5a80b518820135	pending	-
vrl/rewards/functions/pickscore.py	7c36ac82b2cfff217198d69c6ec13656eaab8e84	pending	-
vrl/rewards/functions/registry.py	d0ca98c2bc255881becd123fb1f57fbd44b8f7b4	pending	-
vrl/rewards/functions/robotics_video_reward.py	b2685014f1dbaca4d1e4348f8c43bbe8c016bc4c	pending	-
vrl/rewards/functions/target_dino_similarity.py	dc27408d0b9eaad58f69936fb9e02d8bbc0d1014	pending	-
vrl/rewards/functions/unified_reward_video.py	9779318d5cb573ae24f1c46c512c95aebb1ba018	pending	-
vrl/rewards/functions/videocon_physics.py	5da556db28ab6b63368a95144ead73a11ec7bb6a	pending	-
vrl/rewards/functions/videoscore2.py	dd1168868204df351601159fe152783b5fc3f35e	pending	-
vrl/rewards/functions/wd_tagger.py	f1ea05f9e3df85baf843ef87620e8f7f84ef3366	pending	-
vrl/rewards/inference.py	12aa8dbeb33f1cfe2bdae6fbc6fdd09ef36e2550	pending	-
vrl/rewards/launch_contract.py	263250d5e3025c1bd42620b5580706c3b4c265ff	pending	-
vrl/rewards/models/__init__.py	a8349df16eeccbbf820e59778d3c8d4131520d33	pending	-
vrl/rewards/models/aesthetic.py	42cfa1511d41a1061793a02c680eb17961039c43	pending	-
vrl/rewards/models/animereward_quality.py	54a7776afb678a3bef66a8eee35ee6d3b47d567e	pending	-
vrl/rewards/models/base.py	82e305519f8311bae5efeaa38ea869b57caf2cee	pending	-
vrl/rewards/models/codex_image_qa.py	6c7141497e1945c498dec9730d3675cac04ab8ab	pending	-
vrl/rewards/models/cosmos3_reasoner.py	3adcd7a9e61f95f4fac00816ed23283ff8ec91e7	pending	-
vrl/rewards/models/countgd.py	f1e869b47f2876c685cea50ec8003a1e885e7f70	pending	-
vrl/rewards/models/grounded_ocr.py	b5b8b26dbb52c3657a36f7ede0434796be14aecb	pending	-
vrl/rewards/models/hpsv3.py	dc1c2aa68bad3a8575ff116be4fbadab89cc0411	pending	-
vrl/rewards/models/hub.py	dff644e558cb81a85e988ced9fdd5cb9e14687b3	pending	-
vrl/rewards/models/idm_action_following.py	64232cbb9af3cc5ad083382a400a645b17b201a6	pending	-
vrl/rewards/models/image_sharpness.py	27fbaff8db9d7b04487d82587bb7e4f1e3dbd34b	pending	-
vrl/rewards/models/kling_video_reward.py	990a16aa80cf87f4bb6c7658f05fe20f959f4679	pending	-
vrl/rewards/models/media.py	ad7cbd5c236cdfbf23c245619947f0a439e68d3a	pending	-
vrl/rewards/models/motion_dynamics.py	cd4bda44ddeacc029fed77e31452f5bac9fe4b84	pending	-
vrl/rewards/models/nsfw_safety.py	110c73a3e590058819c10f4b409d5df57eb92389	pending	-
vrl/rewards/models/ocr.py	38a0a6cceb5e2a3bcf1a4ee13342cc323df582fd	pending	-
vrl/rewards/models/phymotion.py	2c3e1a818ebddb385c8cc7804af14df240f80d83	pending	-
vrl/rewards/models/pickscore.py	ed2ae8b832079962c2d1706794a228941dfc6a99	pending	-
vrl/rewards/models/qwen_vl_judge.py	d899fe135c1ce4463bf7d1452f31ad8e9cb9993a	pending	-
vrl/rewards/models/robotics_video_reward.py	11989427a9fbbd82fc67ebd7989dbecafac6fe34	pending	-
vrl/rewards/models/target_dino_similarity.py	3ea3cc9b09314fce94def0de7d0c21d43e2ce13c	pending	-
vrl/rewards/models/unified_reward_video.py	2fe037d2cf239e2522227f199edff447a9fd65a4	pending	-
vrl/rewards/models/videocon_physics.py	c5bd51f301332a5d729732ad65ddb9e21f370155	pending	-
vrl/rewards/models/videoscore2.py	f8fd5e3a35bf76520469a92a7308b75c08004f98	pending	-
vrl/rewards/models/wd_tagger.py	fbf04965b740666f353831f07b55cc37dc877cc7	pending	-
vrl/rewards/ocr_text.py	faa82d05f2a7f06325b09a2c4346b0494a922c74	pending	-
vrl/rewards/protocols.py	312023e356e6f15a46a621100942839e9930a680	pending	-
vrl/rewards/runtime.py	5f8a62ffed804f0cfabb3554169e84199f24a0ca	pending	-
vrl/rewards/service/__init__.py	349f1a4b42b69e7fecada08a6ebb53069601eb55	pending	-
vrl/rewards/service/client.py	13debbead5cb7e3d6184f26dc87d27f17b10c9c7	pending	-
vrl/rewards/service/owner.py	dac74308d30e41075f808dacb01633d28d5ae730	pending	-
vrl/rewards/service/protocol.py	e4ebb4b5d4a56c7644704104ce38687c3b6b85f3	pending	-
vrl/rewards/service/server.py	0971e387f04e9433eaf2c563648f9b498c78d4f7	pending	-
vrl/rewards/service/wire.py	33825aed99844129ae59142459cd710d293c3508	pending	-
vrl/rewards/types.py	63a225b8d45b630036b4f291b3ed56673d404e9f	pending	-
vrl/rollouts/__init__.py	0e3eeebda8045c4756bc3c6f250c9a21e94d02e2	pending	-
vrl/rollouts/batch/__init__.py	212366c42668c7c7dd270231ddacf8dcdfbd5c11	reviewed	rollout_batch.md
vrl/rollouts/batch/core.py	d7176035a829f951921b02a46ae670e2b44146d9	reviewed	rollout_batch.md
vrl/rollouts/batch/ops.py	d11ced1a885d54e7937512badbf5312a3665c3ca	reviewed	rollout_batch.md
vrl/rollouts/collector/__init__.py	8fdc4cd9c88788ca64ad6b02f6cf3304f6b13f30	pending	-
vrl/rollouts/collector/batch_builder.py	85a30ddd3447c0981ead41d3e1c3abf1e41d1cc4	pending	-
vrl/rollouts/collector/config.py	62bf691a2692fb3e2217cf9dafa9c483deec2eb5	reviewed	rollout_batch.md
vrl/rollouts/collector/core.py	c2e54e864516b433a64e5547675bef376713d683	pending	-
vrl/rollouts/collector/requests.py	66f4ef6e66822d0b86a1b0deba624cf4dc73a385	reviewed	model_sampling_boundaries.md
vrl/rollouts/evaluators/__init__.py	6ad2ed02d948c1acf5629a802e922d5d7bb4a61a	pending	-
vrl/rollouts/evaluators/base.py	23788559aa1fd17e625a0e4c0cb64358c573867b	pending	-
vrl/rollouts/evaluators/denoise/__init__.py	fc1c2b65541f4896d5777231bf10cbb2ba7e3d94	pending	-
vrl/rollouts/evaluators/denoise/chunk_autoregressive_logprob.py	c60ea680a442b82de5a20aa397c9fcd65da14e58	pending	-
vrl/rollouts/evaluators/denoise/sde_logprob.py	1503cd0b15c2c2ed2ed6060382a8e35ed3ca2035	pending	-
vrl/rollouts/evaluators/token/__init__.py	6df1207721cd5b646fd34e20e5302f6ecefcfdb3	reviewed	README.md: First inspection; multisegment follow-ups tracked
vrl/rollouts/evaluators/token/continuous_token_logprob.py	97bf5af70d446f0518902c2ea439d0026cc17743	reviewed	README.md: First inspection; multisegment follow-ups tracked
vrl/rollouts/evaluators/token/multi_segment_token_logprob.py	624e1e6a49caf55b13dc962fbac35c9660d3a232	reviewed	README.md: First inspection; multisegment follow-ups tracked
vrl/rollouts/evaluators/token/ref_pass.py	e65a9a627c2b6cdf366528a429749fd8a64c1a0e	reviewed	README.md: First inspection; multisegment follow-ups tracked
vrl/rollouts/evaluators/token/token_logprob.py	9248cc81fe92c25c2aac9c52f0495397709cf46c	reviewed	README.md: First inspection; multisegment follow-ups tracked
vrl/rollouts/evaluators/trajectory.py	56a26ff9212b328603b21789abf2ac346bf4be0c	pending	-
vrl/rollouts/evaluators/types.py	7e3c0362d20e3fb15bc7bfc2383a29283936840d	reviewed	forward_objectives.md
vrl/rollouts/orchestration/__init__.py	81625f37b564cda0696cc46de1c952435a88fcd5	pending	-
vrl/rollouts/orchestration/continuous/__init__.py	c3203771200922b4c9fe70077814271f1a8c2190	pending	-
vrl/rollouts/orchestration/continuous/consumer.py	f96055e7e5dfa985b8e753bb31d5c754169a7049	pending	-
vrl/rollouts/orchestration/continuous/generated_capacity.py	4739b8d74fec70f500d1fc8d1167dc0db3d10a5e	pending	-
vrl/rollouts/orchestration/continuous/owner.py	c9250119b4b90716676e7de2ae0b6b9060fc198d	pending	-
vrl/rollouts/orchestration/continuous/producer.py	b63e7397eb6a48d3469ba83979dd32a540b8134a	pending	-
vrl/rollouts/orchestration/continuous/queue.py	2c8fefc619346e841a183400310a7a515c2b3096	pending	-
vrl/rollouts/orchestration/continuous/schedule.py	b208f8d61d2e646245cdebbef3600b87d10aeb39	pending	-
vrl/rollouts/orchestration/continuous/staleness.py	7bd9965b20dc8b5bff7d2fc5fec8fe8dc829ace5	pending	-
vrl/rollouts/orchestration/continuous/types.py	d208a73c199d1d9b602cb84b3f87e766e6759d59	pending	-
vrl/rollouts/orchestration/rollout_runtime.py	c64ef2980612c140cad23061c3b4a1d1b0318363	pending	-
vrl/rollouts/orchestration/schedule.py	7746f1bfc9dfe651d689f7a4a10c26e9852c6b75	pending	-
vrl/rollouts/orchestration/strict_on_policy.py	46cc176dda0005dd3f662aa649a101176c07d1ab	pending	-
vrl/rollouts/orchestration/types.py	b5c4cf575cb771c0eabdef6c928251b11920158e	pending	-
vrl/rollouts/stats.py	c536543e835e327d43be0ebf5c78ae0b5dbf996f	pending	-
vrl/run.py	1f668ed3e7ed298988065da4c4c1eefc38a97344	pending	-
vrl/run_verdict.py	f074e1bdaea7b102f9d46c1f0f105e88b133dfbe	pending	-
vrl/runtime_errors.py	d51ffae413d4d55b5e6ccf716f7415a6fb2834e0	pending	-
vrl/scripts/__init__.py	13782b00440542580c52345ce0e79f20d876e30a	pending	-
vrl/scripts/common/__init__.py	f95f971c64480824ec0a64088fe3b7ea4c5e39dc	pending	-
vrl/scripts/common/factory.py	f96ed69e82cfe1c14ea110fcf5629e89bde374a8	pending	-
vrl/scripts/common/launch_environment.py	3016c0052ae5a9f801d40cbfec51c2310c467711	pending	-
vrl/scripts/common/online.py	d35ce6b1526d316c3fd40d9c5ddbdd925207c2e2	pending	-
vrl/scripts/data/__init__.py	790101a104d5cb41e7726c7e9a90f75df70d71b4	pending	-
vrl/scripts/data/bootstrap.py	6a0b41e427b335b089c10718a7144459c46803b6	pending	-
vrl/scripts/data/common.py	ce227fd5393e192e9321aece77d0baaf15d5ba1a	pending	-
vrl/scripts/data/danbooru/__init__.py	5854fb9be7cf4f37e65e8bc843202fb4f6f94482	pending	-
vrl/scripts/data/danbooru/__main__.py	2f44915fc5ad963d35626277be90d396f0a47e7a	pending	-
vrl/scripts/data/danbooru/anatomy.py	6c578dfcf3420818d8c90a5f8884112ef35065fa	pending	-
vrl/scripts/data/danbooru/assets.py	c98a41710100b58e9dfb05c38b76c990e41ca5e0	pending	-
vrl/scripts/data/danbooru/cli.py	60ea43b23e8e4b268227345c7f2584646dfbb887	pending	-
vrl/scripts/data/danbooru/config.py	67358c4b79a0944c023b792f399a02b5ab8d6dde	pending	-
vrl/scripts/data/danbooru/manifest_rows.py	07ac48cb96a7b4c560f0ea7eeaf7ed0811fcefe8	pending	-
vrl/scripts/data/danbooru/metadata.py	b5aeb641e6d709d91e831dccb8a405c04afddcd7	pending	-
vrl/scripts/data/danbooru/safety.py	173f136ee8513b7cf7a1fd994f08dd7334d595ed	pending	-
vrl/scripts/data/derive_text_video_targets.py	42d2a42abf6d84eecb3a34524c3a843be289717d	pending	-
vrl/scripts/data/jrdb.py	942e13787aff5df980919b8c8237f9c408342932	pending	-
vrl/scripts/data/pickapic.py	d652f7acf5a304aec2e8d23545b252fc4edd41d1	pending	-
vrl/scripts/data/setup.py	08c4a75e544e6cd3ba7479f7f5e6fdaac35b931b	pending	-
vrl/scripts/data/video_world/__init__.py	bc96842be1fdf051c1e0f768e74a41090859ded2	pending	-
vrl/scripts/data/video_world/cli.py	084cb324137e2f500014f1bf3fe04a23d613f0a8	pending	-
vrl/scripts/data/video_world/lerobot.py	f6bab1613cc4fc399de9416f88002350851eb88f	pending	-
vrl/scripts/data/video_world/manifests.py	30a3795fb62ea3850b69048d333431004ed5b01f	pending	-
vrl/scripts/data/videophy_i2v.py	39d9067de0ce6ee1c6c8edc56ba470da3a25bdd8	pending	-
vrl/scripts/denoise/__init__.py	3d4a3ab27eeaa717981740b46bcbd327b9be8db1	pending	-
vrl/scripts/denoise/encode_targets.py	915711e44802c2a2b9a74226a228b3c84bc77917	pending	-
vrl/scripts/eval/__init__.py	e522e07fc07b4622dd104f67184ab36aec76d9ee	pending	-
vrl/scripts/eval/_device.py	2e7a874426506e789dbfddf269e8056c752951ab	pending	-
vrl/scripts/eval/_kling_reward.py	00b123277899546c93f84434bba4cdce149446cd	pending	-
vrl/scripts/eval/_sampling.py	45fae9ef58a6ad50c01817000ff2f3d0d561edab	pending	-
vrl/scripts/eval/anima_exact_count_checkpoint_eval.py	e3ac0b7895198d9676b9e51fdbf42d45e713557a	pending	-
vrl/scripts/eval/anima_fixed_eval.py	52976e2b4cc2710bb8686f8a176b9d01acdc6542	pending	-
vrl/scripts/eval/cosmos_predict25_frame_prefix_gate.py	b3f02c192109649b3d454a335bf1a1fe57051f07	pending	-
vrl/scripts/eval/cosmos_predict25_kling_eval.py	e4a8e9d73743d6444db62eaae6d77e04663ac738	pending	-
vrl/scripts/eval/denoise_generation.py	deb0d92654feaebaf16af29b26a32c90936fc8e9	pending	-
vrl/scripts/eval/image_checkpoint_eval.py	0ac1923ca93648d9a708ed7ab5b8ab5368183763	pending	-
vrl/scripts/eval/image_statistics.py	07736cc832a05dbd42291d65d5473565a0b3c296	pending	-
vrl/scripts/eval/kling_reward_noise_gate.py	e1766cbd1b80448bfede052ca3085691dfbfe1a0	pending	-
vrl/scripts/eval/phymotion_score.py	898595b8995f071648f217cf9eae4879349eedd2	pending	-
vrl/scripts/eval/robotics_discrimination.py	c3116404ecba083e89a0736e6a22da8d56e53f6f	pending	-
vrl/scripts/eval/sana_aesthetic_checkpoint_eval.py	c47e20bdd27b71ca401a689425967c0e62066418	pending	-
vrl/scripts/eval/sana_aesthetic_curve_verdict.py	c2d535f72ad3a8c9ceafc69d17490a7f97b4f2a9	pending	-
vrl/scripts/eval/sana_aesthetic_report.py	0e399710ae081ee8d89073a362d4f5dab3282d09	pending	-
vrl/scripts/eval/sana_checkpoint_compare.py	54e29e59b78a73821ad5f427ea4431d99c75838c	pending	-
vrl/scripts/eval/sana_inference.py	10f546b3538931a2e846dc6e7af41465c58225f4	pending	-
vrl/scripts/eval/score_report.py	f0de434b880ac4ed955d11928d32bfc25a46928a	pending	-
vrl/scripts/eval/unified_reward_robotics_discrimination_probe.py	ea80b9d1533aa506925dc2836a976712967ff11f	pending	-
vrl/scripts/eval/video_reward_suite.py	35515b22ef9eae1f05b74d97ce99b8a472bdfb31	pending	-
vrl/scripts/eval/wan_hpsv3_checkpoint_eval.py	99ab5406b4397328338ae073f0413d34ddcb92b8	pending	-
vrl/scripts/eval/wan_i2v_base_sample.py	80cb73105cc39484548e14c4035f1a5e6a79c4a7	pending	-
vrl/scripts/eval/wan_robotics_checkpoint_eval.py	a77d88c6ad44279e4a68f0ca5db4af10f93c7e0a	pending	-
vrl/scripts/families/__init__.py	a029e1969c1077163c7055f2835c9cb9223668c7	pending	-
vrl/scripts/families/cosmos/__init__.py	1dbd5b686a4981256f1e75b2ccc392c8a7673c5e	pending	-
vrl/scripts/families/cosmos/anima/__init__.py	c67808620d327f4794c7fc43ba6f62597ae9d784	pending	-
vrl/scripts/families/cosmos/anima/generate.py	77fea577480caa0912d9d0156e315e1f1afbeb63	pending	-
vrl/scripts/families/cosmos/anima/generation_protocol.py	22e7159ba512265e72e20bdb334641bb204d3c32	pending	-
vrl/scripts/families/wan_2_1/__init__.py	002557fa0913be798ea6751258d2495623760ba1	pending	-
vrl/scripts/families/wan_2_1/train_dpo.py	b30095a74a777dedaded3c2d6aee6a1ef1d3455c	pending	-
vrl/scripts/generation/__init__.py	61365ad3b7f1c8441bee802ce7a8519e072542a7	pending	-
vrl/scripts/generation/full_sequence_denoise_probe.py	86aa1c2fe9d6752a18958077fa681acf21fbb6d0	pending	-
vrl/scripts/lint/__init__.py	9bf6b452fd2f44560d05c47c70bf403fc31b669c	pending	-
vrl/scripts/lint/dead_flags.py	40cffe17ea80c0fb9bcb830f5d79b20bf1f895d5	pending	-
vrl/scripts/perf/__init__.py	daa20449b6855cef917021e70ea7677db06746f1	pending	-
vrl/scripts/perf/backward_mfu_probe.py	b43b08862194244e71d65d47f16f22c1f9fdc551	pending	-
vrl/scripts/perf/common/__init__.py	b9d378f0c6fec8621f34c8f17f01f3da081be5b9	pending	-
vrl/scripts/perf/common/baseline.py	47cdada800f457745c11068ab8697156ae6bdb44	pending	-
vrl/scripts/perf/common/diffusion_benchmark.py	65c81086efbf7ab22f3460300c17263b442746b9	pending	-
vrl/scripts/perf/common/diffusion_runtime.py	802bf6872f0ad66d55ffbbca7393f8a7705e5d02	pending	-
vrl/scripts/perf/common/fp8_math.py	d33de16599f8010c5e070d0454eeee81b383733f	pending	-
vrl/scripts/perf/common/synthetic_diffusion.py	8b78328547c7252cf3c1adb9739f72782c19f36c	pending	-
vrl/scripts/perf/common/timing.py	1a643352dc0d7ab6d020dcc0c420b55d7e44dfe9	pending	-
vrl/scripts/perf/compile_benchmark.py	3dc402f817c519598abbd25a6c68ed3b529ecc25	pending	-
vrl/scripts/perf/gemm_projection_breakdown.py	69f21239eecf6b9a609e98377ad1c45d876981b0	pending	-
vrl/scripts/perf/generation_bottleneck_profile.py	084fdc336c932437692754af92a8707916c9fafb	pending	-
vrl/scripts/perf/gpm_sampler.py	e432fffda39faee2f014f7d710a6baab7e8d701d	pending	-
vrl/scripts/perf/gpu_duty_probe.py	41c05ea092b5914f744f1a884810c4215e9c8861	pending	-
vrl/scripts/perf/gpu_preflight.py	48e87e091510e12b9ad4edde6b1aa380b609c426	pending	-
vrl/scripts/perf/native_denoise_probe.py	5814c52fb0e2b6e360e819b6e9c2d81fd4424322	pending	-
vrl/scripts/perf/nsys_gpu_busy.py	a88de26cb920ef115890a404bea98fd57bc075fb	pending	-
vrl/scripts/perf/nsys_report.py	9501e3f2a0891bdd109dcb615db98200f713afdb	pending	-
vrl/scripts/perf/profile_smoke.py	e472929c226160de45804e7fb59717b7708a766b	pending	-
vrl/scripts/perf/quantized_linear_benchmark.py	6190210756ebdcd20e38e5e12ae4628413784526	pending	-
vrl/scripts/perf/quantized_rollout_drift_probe.py	628efeac4204a2c3c5248092d3ccd411f5cfc33e	pending	-
vrl/scripts/perf/quantized_sd3_forward_profile.py	fed4be9d1f65f6fe42e9390114640706f8c058e4	pending	-
vrl/scripts/perf/reward_overlap_benchmark.py	c4850881a80533e6ef9847ecf9204eef43071b81	pending	-
vrl/scripts/perf/teacache_drift_probe.py	69c514d41c19d723898cfc0d02fa1b5838035343	pending	-
vrl/scripts/perf/vllm_omni_diffusion_profile.py	8f07b450c544689fea8f49463264ffc78e42651d	pending	-
vrl/scripts/perf/weight_delivery_probe.py	a771559025ee8179143bfb509f25214787727689	pending	-
vrl/scripts/rewards/__init__.py	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	pending	-
vrl/scripts/rewards/countgd_environment_lock.py	2b662c3347a79df872948239286467c013ff2ae2	pending	-
vrl/scripts/rewards/idm_discrimination_probe.py	7e7ba947b729fe5b8523fdf756a58957c84e2a4e	pending	-
vrl/scripts/rewards/install_countgd.py	497ae403ad04ce08d8200ddea8755968b475b1f9	pending	-
vrl/scripts/rewards/preflight.py	d02bc13c9bc1dd41674579fbf2e32150f7eb2e44	pending	-
vrl/scripts/rewards/train_droid_idm.py	2f7ef15ba68b58d904bba9a5b900cdd048466f87	pending	-
vrl/scripts/supervise.py	11c38c8a97d8199209285cf83818b17252ad8d84	pending	-
vrl/scripts/train.py	ec8756531f53eac70c72580aa949cac17e30adaa	pending	-
vrl/trainers/__init__.py	32bb2778cdde4e39d2dd20135ea006c4d53ac9b0	pending	-
vrl/trainers/activation_checkpointing.py	8b927b6aa92096b39b37e5e52ecc32f50669a2f8	reviewed	checkpoint_followup.md
vrl/trainers/checkpointing.py	a00e90322a29005173e85fc406e2aa2b26435efa	pending	-
vrl/trainers/core/__init__.py	41edc4be5f15d75531362935a83f14d9685a9356	pending	-
vrl/trainers/core/types.py	f95db8586a7a6898ced8bc21cd06a7c55ce10d17	pending	-
vrl/trainers/data/__init__.py	bb7e467bb51468efe1d2863a9cc92db627a067a2	pending	-
vrl/trainers/data/artifacts.py	4724d9d285df0244ab10b520e0636be8a981b479	pending	-
vrl/trainers/data/preferences.py	d7d504d0fb47e4d0e3d1e6db907d519e69726ed9	pending	-
vrl/trainers/data/prompt_sampler.py	b07a1aa117d8bc15b8167068416f993784210015	pending	-
vrl/trainers/data/prompts.py	2cc8154bbe10ff1fa763c49c855a2bd4dc1a5c3a	pending	-
vrl/trainers/data/provenance.py	be2b6eef34a114d1103f4c1dc76f32143dc6dfe7	pending	-
vrl/trainers/data/sft_latents.py	43ffcdc153b599f8a255ead6eb0c3a07d6747512	pending	-
vrl/trainers/diagnostics.py	909f1069a7ed49ab2caaba01b3e81f758ce6bd56	pending	-
vrl/trainers/distributed.py	78e868e22dabd7d9a1c2790a3e4571f9d6a44edf	pending	-
vrl/trainers/fsdp.py	4953f817d2d34fac7a92a65c226a9ac8af8593e0	pending	-
vrl/trainers/metrics_io.py	747f995cb560c6ee772b17bd593935c2e89c5276	pending	-
vrl/trainers/offline/__init__.py	6fef898238a387b1f0092780b24ed1bc2d66fa78	pending	-
vrl/trainers/offline/dpo.py	a4cc3e58a089a794cf68e254a10b1489ba9442fa	pending	-
vrl/trainers/online/__init__.py	fce9b169cf6cd342e0d3fa6ee5c57217938578fd	pending	-
vrl/trainers/online/config.py	a891b64232703e0426a015240d7e9e61b2fd9ee6	pending	-
vrl/trainers/online/ema.py	71b02686a63a9e19cd8a83a7c6e4c1a53dac14f3	pending	-
vrl/trainers/online/precision_guard.py	98c961a131a6f12584e23030dec714d8f57feabb	pending	-
vrl/trainers/online/trainer.py	5b3ebee4e571b20f35f9f3f4223471196488c9ef	pending	-
vrl/trainers/optimizer.py	d1c4eaa42d68c7849180ad05da784dcf63b68df5	pending	-
vrl/trainers/strategy.py	841fbfda73cae20399101fc3169bfa435d8a3ffa	pending	-
vrl/trainers/trace.py	50e7e6645993f4973c8902d823ae8314059f2f7f	pending	-
vrl/trainers/weight_sync.py	aafc78ba693681ce0c34455f7e88fd34ccc6683a	pending	-
vrl/trajectory/__init__.py	8d98a2057416dce58df1966a3901d8fdf42fd6b0	reviewed	trajectory.md; open builder findings tracked separately
vrl/trajectory/builders.py	ffb01fed68d3fe662ee06ed447c62e4d426eaac0	reviewed	trajectory.md; open builder findings tracked separately
vrl/trajectory/device.py	e2c6fad050793931d0239a71146b76a585d803a8	reviewed	trajectory.md; open builder findings tracked separately
vrl/trajectory/reader.py	f0f6de3876a5d056444e7b3d97cf47a3583652e0	reviewed	trajectory.md; open builder findings tracked separately
vrl/trajectory/storage.py	b94865459c0a1d2cc7ad783aea5cfeca95fb1936	reviewed	trajectory.md; open builder findings tracked separately
vrl/trajectory/types.py	092eada2e889d46504b451a6e8f32d5a03674bf5	reviewed	trajectory.md; open builder findings tracked separately
vrl/trajectory/validation.py	bf9338ede77bbff5ae84735896cbc01eedbcd86f	reviewed	trajectory.md; open builder findings tracked separately
vrl/trajectory/views.py	513ae9172ad4c6a24cb2eb0d7ba32bc4f53fe7a9	reviewed	trajectory.md; open builder findings tracked separately
vrl/utils/__init__.py	f46a82a3c0e7d3ebeef27ac134c99ffbd3e82ecb	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/artifacts.py	7908487a98a0f272123914632a2a52e36d1ac87a	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/config.py	d4afecfba71e039cd4e54d9820f58da75e1ed41c	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/cuda_memory.py	967250ad70fad512aa2b7079bbaba424f53b5dbf	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/deadline.py	824355a3144c6af73bc168e38d5c715dcb20429c	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/json_files.py	b3a09c8167ae47afa7247b87843ab700c9fc19fe	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/lifecycle.py	05155ead67706175cae2c3b3962c847e8398330a	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/logging.py	fe4d272929028c65af033c1efd0c499ce4442458	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/media.py	2743fc89f748bd537aefdf26e32ea5b6fff67307	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/memory.py	f37312698cedfb829d3fdd33bf9925cbd59b1b28	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/profiling.py	38d88e8e0246247a8502ce7259a0e34826315ea3	reviewed	utils.md; consumer and compatibility follow-ups tracked
vrl/utils/validation.py	f58369011ff18beb20f94c37be9f9c79486adaa0	reviewed	utils.md; consumer and compatibility follow-ups tracked
